,basisofrecord,class,countrycode,day,decimallatitude,decimallongitude,eventdate,family,gbifid,genus,individualcount,issue,kingdom,month,occurrencestatus,order,phylum,species,year
8016053,HUMAN_OBSERVATION,Aves,PT,5.0,41.879665,-8.828265,2021-01-05 00:00:00 UTC,Anatidae,3597196183,Anas,8.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3701128,HUMAN_OBSERVATION,Aves,PT,10.0,39.4045,-9.206672,2021-01-10 00:00:00 UTC,Anatidae,3506177907,Anas,,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7212424,HUMAN_OBSERVATION,Aves,US,4.0,40.859104,-73.69703,2021-05-04 00:00:00 UTC,Anatidae,3533731307,Anas,1.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5547372,HUMAN_OBSERVATION,Aves,ES,25.0,43.4436,-3.471491,2021-09-25 00:00:00 UTC,Anatidae,3655919619,Anas,,COORDINATE_ROUNDED,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5699287,HUMAN_OBSERVATION,Aves,US,15.0,48.527798,-122.028,2021-01-15 00:00:00 UTC,Anatidae,3588160277,Anas,14.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4043721,HUMAN_OBSERVATION,Aves,NL,24.0,52.3,4.8,2021-04-24 00:00:00 UTC,Anatidae,3822556045,Anas,1.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
802073,HUMAN_OBSERVATION,Aves,US,1.0,41.467632,-82.18966,2021-09-01 00:00:00 UTC,Anatidae,3665044848,Anas,12.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2567365,HUMAN_OBSERVATION,Aves,US,4.0,42.834217,-77.70355,2021-12-04 00:00:00 UTC,Anatidae,3652172040,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,12.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6814769,HUMAN_OBSERVATION,Aves,US,6.0,39.942715,-83.001976,2021-06-06 00:00:00 UTC,Anatidae,3629956150,Anas,6.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,6.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5638831,HUMAN_OBSERVATION,Aves,US,24.0,38.342837,-122.512046,2021-04-24 10:24:00 UTC,Anatidae,3385047808,Anas,,COORDINATE_ROUNDED,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7087059,HUMAN_OBSERVATION,Aves,US,21.0,39.016,-76.402,2021-02-21 00:00:00 UTC,Anatidae,3510213153,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2273495,HUMAN_OBSERVATION,Aves,US,13.0,43.92754,-86.41968,2021-05-13 00:00:00 UTC,Anatidae,3606601378,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3471978,HUMAN_OBSERVATION,Aves,US,3.0,40.660286,-73.968956,2021-04-03 00:00:00 UTC,Anatidae,3592908431,Anas,6.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6339374,HUMAN_OBSERVATION,Aves,US,9.0,34.08701,-117.805016,2021-11-09 00:00:00 UTC,Anatidae,3685599301,Anas,50.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,11.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6390939,HUMAN_OBSERVATION,Aves,CA,7.0,47.078094,-70.78555,2021-05-07 00:00:00 UTC,Anatidae,3564521175,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6445989,HUMAN_OBSERVATION,Aves,CA,22.0,44.33613,-81.55203,2021-03-22 00:00:00 UTC,Anatidae,3605336028,Anas,65.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5846611,HUMAN_OBSERVATION,Aves,US,20.0,41.542732,-81.6381,2021-09-20 00:00:00 UTC,Anatidae,3612474246,Anas,7.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8800027,HUMAN_OBSERVATION,Aves,US,27.0,46.07999,-89.89679,2021-05-27 00:00:00 UTC,Anatidae,3525031762,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2920263,HUMAN_OBSERVATION,Aves,NL,14.0,52.35,4.6,2022-02-14 00:00:00 UTC,Anatidae,3826085988,Anas,1.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
3479522,HUMAN_OBSERVATION,Aves,US,12.0,40.672436,-73.64994,2021-03-12 00:00:00 UTC,Anatidae,3519585108,Anas,6.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2496939,HUMAN_OBSERVATION,Aves,US,6.0,38.122574,-122.562836,2021-10-06 00:00:00 UTC,Anatidae,3531190136,Anas,25.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5187955,HUMAN_OBSERVATION,Aves,CA,3.0,42.98029,-82.412056,2021-01-03 00:00:00 UTC,Anatidae,3612044140,Anas,61.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3981451,HUMAN_OBSERVATION,Aves,US,22.0,43.780823,-112.146164,2021-05-22 00:00:00 UTC,Anatidae,3631779639,Anas,10.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6662800,HUMAN_OBSERVATION,Aves,RU,22.0,59.529442,30.048312,2021-04-22 12:04:00 UTC,Anatidae,3108992842,Anas,,COORDINATE_ROUNDED,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3870970,HUMAN_OBSERVATION,Aves,US,27.0,33.892579,-90.464123,2022-12-27 11:58:00 UTC,Anatidae,4011897961,Anas,,COORDINATE_ROUNDED,Animalia,12.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
2555633,HUMAN_OBSERVATION,Aves,US,26.0,39.7999,-75.24207,2021-05-26 00:00:00 UTC,Anatidae,3621034524,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6336874,HUMAN_OBSERVATION,Aves,CA,16.0,44.6667,-63.567493,2021-05-16 00:00:00 UTC,Anatidae,3677165028,Anas,11.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6083272,HUMAN_OBSERVATION,Aves,CA,5.0,45.40703,-73.51089,2021-11-05 00:00:00 UTC,Anatidae,3605153733,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,11.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5618249,HUMAN_OBSERVATION,Aves,PL,25.0,50.34675,20.733492,2021-04-25 00:00:00 UTC,Anatidae,3539474943,Anas,,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3324007,HUMAN_OBSERVATION,Aves,US,7.0,42.468086,-71.15824,2021-05-07 00:00:00 UTC,Anatidae,3514818093,Anas,15.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8581795,HUMAN_OBSERVATION,Aves,CA,23.0,45.198895,-75.820656,2021-04-23 00:00:00 UTC,Anatidae,3597098751,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4476482,HUMAN_OBSERVATION,Aves,US,20.0,37.372261,-77.373365,2023-01-20 12:36:00 UTC,Anatidae,4028941976,Anas,,COORDINATE_ROUNDED,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2023
3413260,HUMAN_OBSERVATION,Aves,US,28.0,40.97388,-80.697174,2021-09-28 00:00:00 UTC,Anatidae,3635027347,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8121487,HUMAN_OBSERVATION,Aves,US,3.0,44.393402,-73.40656,2021-10-03 00:00:00 UTC,Anatidae,3646760316,Anas,5.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6903222,HUMAN_OBSERVATION,Aves,CA,28.0,46.746727,-71.34212,2021-10-28 00:00:00 UTC,Anatidae,3654483257,Anas,70.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3337514,HUMAN_OBSERVATION,Aves,US,9.0,42.52874,-83.45161,2021-09-09 00:00:00 UTC,Anatidae,3674669109,Anas,45.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5267002,HUMAN_OBSERVATION,Aves,US,8.0,40.036354,-75.24027,2021-08-08 00:00:00 UTC,Anatidae,3567594819,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,8.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4976346,HUMAN_OBSERVATION,Aves,US,23.0,40.720287,-73.14129,2021-05-23 00:00:00 UTC,Anatidae,3599959794,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7731535,HUMAN_OBSERVATION,Aves,US,3.0,38.782673,-75.28289,2021-01-03 00:00:00 UTC,Anatidae,3505635836,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4691650,HUMAN_OBSERVATION,Aves,GB,1.0,52.073895,1.48574,2021-04-01 00:00:00 UTC,Anatidae,3548552811,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4015970,HUMAN_OBSERVATION,Aves,PL,1.0,49.778683,22.70041,2021-06-01 00:00:00 UTC,Anatidae,3535625984,Anas,1.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,6.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7275685,HUMAN_OBSERVATION,Aves,US,4.0,33.721592,-118.02299,2021-12-04 00:00:00 UTC,Anatidae,3649867541,Anas,60.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,12.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7344526,HUMAN_OBSERVATION,Aves,US,17.0,32.37242,-99.73457,2021-02-17 00:00:00 UTC,Anatidae,3507196456,Anas,5.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4280650,HUMAN_OBSERVATION,Aves,US,19.0,47.445606,-120.317635,2021-08-19 00:00:00 UTC,Anatidae,3607613976,Anas,20.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,8.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2517643,HUMAN_OBSERVATION,Aves,EE,11.0,58.42196,26.50135,2021-04-11 04:45:00 UTC,Anatidae,4038511146,Anas,11.0,GEODETIC_DATUM_ASSUMED_WGS84,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8437695,HUMAN_OBSERVATION,Aves,US,22.0,40.48511,-79.88383,2021-05-22 00:00:00 UTC,Anatidae,3634703446,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2608496,HUMAN_OBSERVATION,Aves,NO,15.0,59.329918,5.513383,2021-04-15 00:00:00 UTC,Anatidae,3080029541,Anas,2.0,COORDINATE_ROUNDED,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2780256,HUMAN_OBSERVATION,Aves,US,1.0,46.37687,-86.61845,2021-09-01 00:00:00 UTC,Anatidae,3626707389,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2522430,HUMAN_OBSERVATION,Aves,US,14.0,35.955326,-114.84739,2021-03-14 00:00:00 UTC,Anatidae,3593508822,Anas,20.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6739258,HUMAN_OBSERVATION,Aves,US,6.0,44.45046,-93.15063,2021-04-06 00:00:00 UTC,Anatidae,3532139655,Anas,1.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2778365,HUMAN_OBSERVATION,Aves,US,11.0,34.440594,-119.848365,2022-11-11 10:27:00 UTC,Anatidae,3966544295,Anas,,COORDINATE_ROUNDED,Animalia,11.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
2420875,HUMAN_OBSERVATION,Aves,AT,3.0,47.907448,13.788462,2021-06-03 00:00:00 UTC,Anatidae,3640564835,Anas,7.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,6.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2917602,HUMAN_OBSERVATION,Aves,NO,10.0,59.321288,10.752412,2021-10-10 00:00:00 UTC,Anatidae,3386668352,Anas,70.0,COORDINATE_ROUNDED,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4719921,HUMAN_OBSERVATION,Aves,GB,14.0,53.982574,-1.16975,2021-04-14 00:00:00 UTC,Anatidae,3673004731,Anas,1.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5306593,HUMAN_OBSERVATION,Aves,US,25.0,39.7561,-104.84198,2021-04-25 00:00:00 UTC,Anatidae,3614364951,Anas,1.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3659902,HUMAN_OBSERVATION,Aves,US,4.0,42.775356,-86.209526,2021-01-04 00:00:00 UTC,Anatidae,3614233703,Anas,40.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4805889,HUMAN_OBSERVATION,Aves,CA,6.0,45.516094,-73.534065,2021-05-06 00:00:00 UTC,Anatidae,3527102660,Anas,8.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4892199,HUMAN_OBSERVATION,Aves,US,3.0,44.403954,-123.75373,2021-12-03 00:00:00 UTC,Anatidae,3567167857,Anas,10.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,12.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7380207,HUMAN_OBSERVATION,Aves,US,25.0,36.604275,-121.85743,2021-05-25 00:00:00 UTC,Anatidae,3616061246,Anas,21.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8689390,HUMAN_OBSERVATION,Aves,US,4.0,33.363782,-111.737248,2022-12-04 12:02:27 UTC,Anatidae,3988556182,Anas,,COORDINATE_ROUNDED,Animalia,12.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
5979473,HUMAN_OBSERVATION,Aves,US,10.0,45.428127,-84.99052,2021-02-10 00:00:00 UTC,Anatidae,3678832632,Anas,27.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
321657,HUMAN_OBSERVATION,Aves,ES,3.0,41.42091,2.230139,2021-10-03 00:00:00 UTC,Anatidae,3660287042,Anas,8.0,COORDINATE_ROUNDED,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2397557,HUMAN_OBSERVATION,Aves,US,6.0,39.142483,-86.39522,2021-03-06 00:00:00 UTC,Anatidae,3539758953,Anas,14.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8370504,HUMAN_OBSERVATION,Aves,US,20.0,48.324635,-122.37413,2021-10-20 00:00:00 UTC,Anatidae,3582815257,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1815649,HUMAN_OBSERVATION,Aves,US,22.0,38.586407,-121.33245,2021-06-22 00:00:00 UTC,Anatidae,3679990182,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,6.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2472061,HUMAN_OBSERVATION,Aves,CA,12.0,45.17301,-73.27018,2021-05-12 00:00:00 UTC,Anatidae,3592725363,Anas,6.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6518405,HUMAN_OBSERVATION,Aves,US,23.0,37.74566,-122.37555,2021-05-23 00:00:00 UTC,Anatidae,3525587197,Anas,12.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
628104,HUMAN_OBSERVATION,Aves,US,22.0,42.968193,-76.73774,2021-12-22 00:00:00 UTC,Anatidae,3687558008,Anas,12.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,12.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3616480,HUMAN_OBSERVATION,Aves,US,4.0,38.961388,-74.96083,2021-01-04 00:00:00 UTC,Anatidae,3689925859,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8078963,HUMAN_OBSERVATION,Aves,NL,1.0,52.45,4.8,2022-01-01 00:00:00 UTC,Anatidae,3732022162,Anas,1.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
429451,HUMAN_OBSERVATION,Aves,NO,17.0,58.71675,5.520013,2021-04-17 00:00:00 UTC,Anatidae,3080047546,Anas,40.0,COORDINATE_ROUNDED,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
348575,HUMAN_OBSERVATION,Aves,NO,30.0,69.744268,19.12789,2021-05-30 00:00:00 UTC,Anatidae,3303216971,Anas,2.0,COORDINATE_ROUNDED,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
240444,HUMAN_OBSERVATION,Aves,US,7.0,40.55421,-112.003586,2021-05-07 00:00:00 UTC,Anatidae,3556467160,Anas,,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2775259,HUMAN_OBSERVATION,Aves,CA,19.0,52.673557,-113.91943,2021-05-19 00:00:00 UTC,Anatidae,3676843668,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3038039,HUMAN_OBSERVATION,Aves,CA,3.0,45.426975,-75.67221,2021-02-03 00:00:00 UTC,Anatidae,3626340596,Anas,80.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
927721,HUMAN_OBSERVATION,Aves,US,14.0,45.067562,-93.12338,2021-10-14 00:00:00 UTC,Anatidae,3566347562,Anas,21.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7312816,HUMAN_OBSERVATION,Aves,NO,4.0,59.551149,10.285701,2022-03-04 00:00:00 UTC,Anatidae,3697049395,Anas,70.0,COORDINATE_ROUNDED,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
6727167,HUMAN_OBSERVATION,Aves,US,12.0,41.21992,-75.97192,2021-06-12 00:00:00 UTC,Anatidae,3592702942,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,6.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7498479,HUMAN_OBSERVATION,Aves,DK,27.0,56.41119,10.93306,2023-02-27 00:00:00 UTC,Anatidae,4054432466,Anas,2.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2023
1077246,HUMAN_OBSERVATION,Aves,US,6.0,39.493427,-105.091896,2021-06-06 00:00:00 UTC,Anatidae,3555943166,Anas,6.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,6.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1344204,HUMAN_OBSERVATION,Aves,US,9.0,36.115772,-80.12115,2021-01-09 00:00:00 UTC,Anatidae,3504736396,Anas,5.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
549009,HUMAN_OBSERVATION,Aves,US,6.0,37.546742,-77.477271,2023-02-06 16:22:04 UTC,Anatidae,4034605774,Anas,,COORDINATE_ROUNDED,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2023
8362240,HUMAN_OBSERVATION,Aves,US,8.0,40.66106,-74.9256,2021-10-08 00:00:00 UTC,Anatidae,3682195062,Anas,8.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
250599,HUMAN_OBSERVATION,Aves,US,27.0,46.514076,-121.95138,2021-04-27 00:00:00 UTC,Anatidae,3631266958,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5745647,HUMAN_OBSERVATION,Aves,US,18.0,32.712881,-97.201563,2021-04-18 19:25:38 UTC,Anatidae,3097152076,Anas,,COORDINATE_ROUNDED,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6016772,HUMAN_OBSERVATION,Aves,US,20.0,44.533363,-73.27777,2021-10-20 00:00:00 UTC,Anatidae,3678389656,Anas,12.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6236093,HUMAN_OBSERVATION,Aves,US,22.0,34.576195,-84.91925,2021-03-22 00:00:00 UTC,Anatidae,3589445356,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5911124,HUMAN_OBSERVATION,Aves,GB,11.0,51.502277,-2.476234,2021-01-11 00:00:00 UTC,Anatidae,3537481805,Anas,6.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2827022,HUMAN_OBSERVATION,Aves,NO,19.0,58.088169,6.604091,2021-02-19 00:00:00 UTC,Anatidae,3041864409,Anas,32.0,COORDINATE_ROUNDED,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5765718,HUMAN_OBSERVATION,Aves,GB,15.0,51.843899,-0.546323,2022-08-15 10:22:00 UTC,Anatidae,3892349189,Anas,,COORDINATE_ROUNDED,Animalia,8.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
2718371,HUMAN_OBSERVATION,Aves,GB,25.0,51.45407,0.031018,2021-01-25 00:00:00 UTC,Anatidae,3637175699,Anas,14.0,COORDINATE_ROUNDED,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4208841,HUMAN_OBSERVATION,Aves,SE,21.0,55.735,13.153853,2021-06-21 00:00:00 UTC,Anatidae,3599367904,Anas,,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,6.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2282456,HUMAN_OBSERVATION,Aves,US,6.0,55.114334,-162.42004,2021-12-06 00:00:00 UTC,Anatidae,3551361478,Anas,6.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,12.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3304258,HUMAN_OBSERVATION,Aves,NL,5.0,52.2,5.35,2023-01-05 00:00:00 UTC,Anatidae,4057711432,Anas,4.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2023
5815672,HUMAN_OBSERVATION,Aves,DK,11.0,56.14275,10.07385,2021-07-11 00:00:00 UTC,Anatidae,3356097335,Anas,64.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,7.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8838613,HUMAN_OBSERVATION,Aves,US,25.0,41.755882,-81.251495,2021-09-25 00:00:00 UTC,Anatidae,3531063970,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8670327,HUMAN_OBSERVATION,Aves,DE,12.0,51.668163,7.38396,2022-04-12 00:00:00 UTC,Anatidae,3826726553,Anas,1.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
4345823,HUMAN_OBSERVATION,Aves,ES,12.0,43.6647,-7.871954,2021-12-12 00:00:00 UTC,Anatidae,3549285348,Anas,92.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,12.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4570904,HUMAN_OBSERVATION,Aves,NZ,2.0,-38.041943,174.821,2021-03-02 00:00:00 UTC,Anatidae,3522066370,Anas,5.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8911153,HUMAN_OBSERVATION,Aves,US,1.0,43.652744,-116.29655,2021-07-01 00:00:00 UTC,Anatidae,3603284523,Anas,71.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,7.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
